areaCode,areaName,areaType,date,cumCasesBySpecimenDate
E12000006,East of England,region,2020-09-08,28028
E12000006,East of England,region,2020-09-07,27861
E12000006,East of England,region,2020-09-06,27707
E12000006,East of England,region,2020-09-05,27628
E12000006,East of England,region,2020-09-04,27531
E12000006,East of England,region,2020-09-03,27412
E12000006,East of England,region,2020-09-02,27260
E12000006,East of England,region,2020-09-01,27089
E12000006,East of England,region,2020-08-31,26965
E12000006,East of England,region,2020-08-30,26864
E12000006,East of England,region,2020-08-29,26777
E12000006,East of England,region,2020-08-28,26697
E12000006,East of England,region,2020-08-27,26595
E12000006,East of England,region,2020-08-26,26474
E12000006,East of England,region,2020-08-25,26381
E12000006,East of England,region,2020-08-24,26281
E12000006,East of England,region,2020-08-23,26179
E12000006,East of England,region,2020-08-22,26127
E12000006,East of England,region,2020-08-21,26078
E12000006,East of England,region,2020-08-20,26015
E12000006,East of England,region,2020-08-19,25935
E12000006,East of England,region,2020-08-18,25872
E12000006,East of England,region,2020-08-17,25813
E12000006,East of England,region,2020-08-16,25750
E12000006,East of England,region,2020-08-15,25723
E12000006,East of England,region,2020-08-14,25692
E12000006,East of England,region,2020-08-13,25624
E12000006,East of England,region,2020-08-12,25563
E12000006,East of England,region,2020-08-11,25498
E12000006,East of England,region,2020-08-10,25450
E12000006,East of England,region,2020-08-09,25383
E12000006,East of England,region,2020-08-08,25360
E12000006,East of England,region,2020-08-07,25316
E12000006,East of England,region,2020-08-06,25248
E12000006,East of England,region,2020-08-05,25204
E12000006,East of England,region,2020-08-04,25151
E12000006,East of England,region,2020-08-03,25096
E12000006,East of England,region,2020-08-02,25028
E12000006,East of England,region,2020-08-01,24992
E12000006,East of England,region,2020-07-31,24970
E12000006,East of England,region,2020-07-30,24938
E12000006,East of England,region,2020-07-29,24885
E12000006,East of England,region,2020-07-28,24819
E12000006,East of England,region,2020-07-27,24764
E12000006,East of England,region,2020-07-26,24699
E12000006,East of England,region,2020-07-25,24673
E12000006,East of England,region,2020-07-24,24645
E12000006,East of England,region,2020-07-23,24566
E12000006,East of England,region,2020-07-22,24516
E12000006,East of England,region,2020-07-21,24462
E12000006,East of England,region,2020-07-20,24396
E12000006,East of England,region,2020-07-19,24315
E12000006,East of England,region,2020-07-18,24294
E12000006,East of England,region,2020-07-17,24265
E12000006,East of England,region,2020-07-16,24214
E12000006,East of England,region,2020-07-15,24152
E12000006,East of England,region,2020-07-14,24097
E12000006,East of England,region,2020-07-13,24016
E12000006,East of England,region,2020-07-12,23952
E12000006,East of England,region,2020-07-11,23917
E12000006,East of England,region,2020-07-10,23874
E12000006,East of England,region,2020-07-09,23824
E12000006,East of England,region,2020-07-08,23771
E12000006,East of England,region,2020-07-07,23694
E12000006,East of England,region,2020-07-06,23655
E12000006,East of England,region,2020-07-05,23599
E12000006,East of England,region,2020-07-04,23563
E12000006,East of England,region,2020-07-03,23520
E12000006,East of England,region,2020-07-02,23460
E12000006,East of England,region,2020-07-01,23398
E12000006,East of England,region,2020-06-30,23358
E12000006,East of England,region,2020-06-29,23324
E12000006,East of England,region,2020-06-28,23275
E12000006,East of England,region,2020-06-27,23250
E12000006,East of England,region,2020-06-26,23230
E12000006,East of England,region,2020-06-25,23170
E12000006,East of England,region,2020-06-24,23132
E12000006,East of England,region,2020-06-23,23072
E12000006,East of England,region,2020-06-22,23029
E12000006,East of England,region,2020-06-21,22955
E12000006,East of England,region,2020-06-20,22898
E12000006,East of England,region,2020-06-19,22867
E12000006,East of England,region,2020-06-18,22793
E12000006,East of England,region,2020-06-17,22710
E12000006,East of England,region,2020-06-16,22633
E12000006,East of England,region,2020-06-15,22524
E12000006,East of England,region,2020-06-14,22412
E12000006,East of England,region,2020-06-13,22339
E12000006,East of England,region,2020-06-12,22249
E12000006,East of England,region,2020-06-11,22184
E12000006,East of England,region,2020-06-10,22114
E12000006,East of England,region,2020-06-09,21996
E12000006,East of England,region,2020-06-08,21866
E12000006,East of England,region,2020-06-07,21772
E12000006,East of England,region,2020-06-06,21727
E12000006,East of England,region,2020-06-05,21634
E12000006,East of England,region,2020-06-04,21524
E12000006,East of England,region,2020-06-03,21431
E12000006,East of England,region,2020-06-02,21308
E12000006,East of England,region,2020-06-01,21178
E12000006,East of England,region,2020-05-31,21040
E12000006,East of England,region,2020-05-30,20978
E12000006,East of England,region,2020-05-29,20895
E12000006,East of England,region,2020-05-28,20735
E12000006,East of England,region,2020-05-27,20571
E12000006,East of England,region,2020-05-26,20421
E12000006,East of England,region,2020-05-25,20272
E12000006,East of England,region,2020-05-24,20125
E12000006,East of England,region,2020-05-23,20022
E12000006,East of England,region,2020-05-22,19872
E12000006,East of England,region,2020-05-21,19682
E12000006,East of England,region,2020-05-20,19437
E12000006,East of England,region,2020-05-19,19194
E12000006,East of England,region,2020-05-18,18939
E12000006,East of England,region,2020-05-17,18654
E12000006,East of England,region,2020-05-16,18499
E12000006,East of England,region,2020-05-15,18326
E12000006,East of England,region,2020-05-14,18117
E12000006,East of England,region,2020-05-13,17900
E12000006,East of England,region,2020-05-12,17570
E12000006,East of England,region,2020-05-11,17255
E12000006,East of England,region,2020-05-10,16862
E12000006,East of England,region,2020-05-09,16653
E12000006,East of England,region,2020-05-08,16450
E12000006,East of England,region,2020-05-07,16222
E12000006,East of England,region,2020-05-06,15826
E12000006,East of England,region,2020-05-05,15438
E12000006,East of England,region,2020-05-04,15107
E12000006,East of England,region,2020-05-03,14714
E12000006,East of England,region,2020-05-02,14398
E12000006,East of England,region,2020-05-01,14096
E12000006,East of England,region,2020-04-30,13603
E12000006,East of England,region,2020-04-29,13179
E12000006,East of England,region,2020-04-28,12704
E12000006,East of England,region,2020-04-27,12242
E12000006,East of England,region,2020-04-26,11731
E12000006,East of England,region,2020-04-25,11374
E12000006,East of England,region,2020-04-24,10997
E12000006,East of England,region,2020-04-23,10576
E12000006,East of England,region,2020-04-22,10102
E12000006,East of England,region,2020-04-21,9581
E12000006,East of England,region,2020-04-20,9174
E12000006,East of England,region,2020-04-19,8813
E12000006,East of England,region,2020-04-18,8496
E12000006,East of England,region,2020-04-17,8166
E12000006,East of England,region,2020-04-16,7801
E12000006,East of England,region,2020-04-15,7465
E12000006,East of England,region,2020-04-14,7171
E12000006,East of England,region,2020-04-13,6882
E12000006,East of England,region,2020-04-12,6591
E12000006,East of England,region,2020-04-11,6330
E12000006,East of England,region,2020-04-10,6059
E12000006,East of England,region,2020-04-09,5739
E12000006,East of England,region,2020-04-08,5413
E12000006,East of England,region,2020-04-07,5005
E12000006,East of England,region,2020-04-06,4617
E12000006,East of England,region,2020-04-05,4232
E12000006,East of England,region,2020-04-04,3951
E12000006,East of England,region,2020-04-03,3682
E12000006,East of England,region,2020-04-02,3329
E12000006,East of England,region,2020-04-01,2957
E12000006,East of England,region,2020-03-31,2624
E12000006,East of England,region,2020-03-30,2300
E12000006,East of England,region,2020-03-29,1999
E12000006,East of England,region,2020-03-28,1790
E12000006,East of England,region,2020-03-27,1607
E12000006,East of England,region,2020-03-26,1364
E12000006,East of England,region,2020-03-25,1149
E12000006,East of England,region,2020-03-24,961
E12000006,East of England,region,2020-03-23,796
E12000006,East of England,region,2020-03-22,602
E12000006,East of England,region,2020-03-21,512
E12000006,East of England,region,2020-03-20,435
E12000006,East of England,region,2020-03-19,363
E12000006,East of England,region,2020-03-18,306
E12000006,East of England,region,2020-03-17,232
E12000006,East of England,region,2020-03-16,194
E12000006,East of England,region,2020-03-15,171
E12000006,East of England,region,2020-03-14,136
E12000006,East of England,region,2020-03-13,120
E12000006,East of England,region,2020-03-12,83
E12000006,East of England,region,2020-03-11,65
E12000006,East of England,region,2020-03-10,51
E12000006,East of England,region,2020-03-09,35
E12000006,East of England,region,2020-03-08,30
E12000006,East of England,region,2020-03-07,28
E12000006,East of England,region,2020-03-06,25
E12000006,East of England,region,2020-03-05,20
E12000006,East of England,region,2020-03-04,19
E12000006,East of England,region,2020-03-03,12
E12000006,East of England,region,2020-03-02,5
E12000006,East of England,region,2020-03-01,5
E12000006,East of England,region,2020-02-29,4
E12000006,East of England,region,2020-02-28,4
E12000006,East of England,region,2020-02-27,2
E12000006,East of England,region,2020-02-26,1
E12000007,London,region,2021-05-31,728546
E12000007,London,region,2021-05-30,728374
E12000007,London,region,2021-05-29,728058
E12000007,London,region,2021-05-28,727715
E12000007,London,region,2021-05-27,727317
E12000007,London,region,2021-05-26,726833
E12000007,London,region,2021-05-25,726368
E12000007,London,region,2021-05-24,725980
E12000007,London,region,2021-05-23,725634
E12000007,London,region,2021-05-22,725374
E12000007,London,region,2021-05-21,725141
E12000007,London,region,2021-05-20,724880
E12000007,London,region,2021-05-19,724566
E12000007,London,region,2021-05-18,724230
E12000007,London,region,2021-05-17,723917
E12000007,London,region,2021-05-16,723595
E12000007,London,region,2021-05-15,723389
E12000007,London,region,2021-05-14,723207
E12000007,London,region,2021-05-13,722971
E12000007,London,region,2021-05-12,722726
E12000007,London,region,2021-05-11,722506
E12000007,London,region,2021-05-10,722230
E12000007,London,region,2021-05-09,721895
E12000007,London,region,2021-05-08,721635
E12000007,London,region,2021-05-07,721460
E12000007,London,region,2021-05-06,721236
E12000007,London,region,2021-05-05,720959
E12000007,London,region,2021-05-04,720697
E12000007,London,region,2021-05-03,720408
E12000007,London,region,2021-05-02,720176
E12000007,London,region,2021-05-01,720003
E12000007,London,region,2021-04-30,719837
E12000007,London,region,2021-04-29,719615
E12000007,London,region,2021-04-28,719419
E12000007,London,region,2021-04-27,719134
E12000007,London,region,2021-04-26,718864
E12000007,London,region,2021-04-25,718574
E12000007,London,region,2021-04-24,718310
E12000007,London,region,2021-04-23,718089
E12000007,London,region,2021-04-22,717858
E12000007,London,region,2021-04-21,717561
E12000007,London,region,2021-04-20,717218
E12000007,London,region,2021-04-19,716879
E12000007,London,region,2021-04-18,716520
E12000007,London,region,2021-04-17,716161
E12000007,London,region,2021-04-16,715944
E12000007,London,region,2021-04-15,715643
E12000007,London,region,2021-04-14,715346
E12000007,London,region,2021-04-13,715083
E12000007,London,region,2021-04-12,714806
E12000007,London,region,2021-04-11,714478
E12000007,London,region,2021-04-10,714186
E12000007,London,region,2021-04-09,713910
E12000007,London,region,2021-04-08,713559
E12000007,London,region,2021-04-07,713250
E12000007,London,region,2021-04-06,712912
E12000007,London,region,2021-04-05,712582
E12000007,London,region,2021-04-04,712340
E12000007,London,region,2021-04-03,712128
E12000007,London,region,2021-04-02,711889
E12000007,London,region,2021-04-01,711638
E12000007,London,region,2021-03-31,711303
E12000007,London,region,2021-03-30,711001
E12000007,London,region,2021-03-29,710644
E12000007,London,region,2021-03-28,710244
E12000007,London,region,2021-03-27,709776
E12000007,London,region,2021-03-26,709478
E12000007,London,region,2021-03-25,709056
E12000007,London,region,2021-03-24,708602
E12000007,London,region,2021-03-23,707991
E12000007,London,region,2021-03-22,707514
E12000007,London,region,2021-03-21,706981
E12000007,London,region,2021-03-20,706525
E12000007,London,region,2021-03-19,706151
E12000007,London,region,2021-03-18,705711
E12000007,London,region,2021-03-17,705235
E12000007,London,region,2021-03-16,704780
E12000007,London,region,2021-03-15,704275
E12000007,London,region,2021-03-14,703679
E12000007,London,region,2021-03-13,703317
E12000007,London,region,2021-03-12,702954
E12000007,London,region,2021-03-11,702445
E12000007,London,region,2021-03-10,701992
E12000007,London,region,2021-03-09,701464
E12000007,London,region,2021-03-08,700874
E12000007,London,region,2021-03-07,700312
E12000007,London,region,2021-03-06,699905
E12000007,London,region,2021-03-05,699505
E12000007,London,region,2021-03-04,699005
E12000007,London,region,2021-03-03,698496
E12000007,London,region,2021-03-02,697917
E12000007,London,region,2021-03-01,697260
E12000007,London,region,2021-02-28,696710
E12000007,London,region,2021-02-27,696237
E12000007,London,region,2021-02-26,695738
E12000007,London,region,2021-02-25,695119
E12000007,London,region,2021-02-24,694470
E12000007,London,region,2021-02-23,693744
E12000007,London,region,2021-02-22,692827
E12000007,London,region,2021-02-21,691807
E12000007,London,region,2021-02-20,691070
E12000007,London,region,2021-02-19,690272
